clip_id,split,subject_id,engagement,frame_path,status
1100051042.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051042.jpg,ok
1100051044.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051044.jpg,ok
1100051045.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051045.jpg,ok
1100051046.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051046.jpg,ok
1100051048.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051048.jpg,ok
1100051049.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051049.jpg,ok
1100051050.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051050.jpg,ok
1100051051.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051051.jpg,ok
1100051052.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051052.jpg,ok
1100051053.avi,Train,110005,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051053.jpg,ok
1100051054.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051054.jpg,ok
1100051055.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051055.jpg,ok
1100051056.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051056.jpg,ok
1100051057.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051057.jpg,ok
1100051059.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051059.jpg,ok
1100051061.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051061.jpg,ok
1100051062.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051062.jpg,ok
1100051064.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051064.jpg,ok
1100051065.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051065.jpg,ok
1100051066.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051066.jpg,ok
1100051067.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051067.jpg,ok
1100051068.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051068.jpg,ok
1100051071.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051071.jpg,ok
1100051076.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051076.jpg,ok
1100051078.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051078.jpg,ok
1100051079.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100051079.jpg,ok
1100052001.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052001.jpg,ok
1100052002.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052002.jpg,ok
1100052006.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052006.jpg,ok
1100052007.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052007.jpg,ok
1100052008.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052008.jpg,ok
1100052009.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052009.jpg,ok
1100052014.avi,Train,110005,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052014.jpg,ok
1100052023.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052023.jpg,ok
1100052024.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052024.jpg,ok
1100052026.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052026.jpg,ok
1100052027.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052027.jpg,ok
1100052028.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052028.jpg,ok
1100052030.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052030.jpg,ok
1100052031.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052031.jpg,ok
1100052032.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052032.jpg,ok
1100052033.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052033.jpg,ok
1100052035.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052035.jpg,ok
1100052036.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052036.jpg,ok
1100052037.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052037.jpg,ok
1100052038.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052038.jpg,ok
1100052039.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052039.jpg,ok
1100052040.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052040.jpg,ok
1100052041.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052041.jpg,ok
1100052047.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052047.jpg,ok
1100052048.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052048.jpg,ok
1100052049.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052049.jpg,ok
1100052051.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052051.jpg,ok
1100052055.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052055.jpg,ok
1100052057.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052057.jpg,ok
1100052060.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052060.jpg,ok
1100052061.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052061.jpg,ok
1100052062.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052062.jpg,ok
1100052065.avi,Train,110005,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052065.jpg,ok
1100052068.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052068.jpg,ok
1100052070.avi,Train,110005,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100052070.jpg,ok
1100061009.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061009.jpg,ok
1100061010.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061010.jpg,ok
1100061011.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061011.jpg,ok
1100061012.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061012.jpg,ok
1100061013.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061013.jpg,ok
1100061015.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061015.jpg,ok
1100061016.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061016.jpg,ok
1100061018.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061018.jpg,ok
1100061019.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061019.jpg,ok
1100061022.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061022.jpg,ok
1100061023.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061023.jpg,ok
1100061025.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061025.jpg,ok
1100061027.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061027.jpg,ok
1100061028.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061028.jpg,ok
1100061030.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061030.jpg,ok
1100061031.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061031.jpg,ok
1100061032.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061032.jpg,ok
1100061033.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061033.jpg,ok
1100061034.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061034.jpg,ok
1100061035.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061035.jpg,ok
1100061036.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061036.jpg,ok
1100061038.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061038.jpg,ok
1100061039.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061039.jpg,ok
1100061040.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061040.jpg,ok
1100061042.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061042.jpg,ok
1100061043.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061043.jpg,ok
1100061044.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061044.jpg,ok
1100061046.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061046.jpg,ok
1100061047.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061047.jpg,ok
1100061048.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061048.jpg,ok
1100061049.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061049.jpg,ok
1100061050.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061050.jpg,ok
1100061051.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061051.jpg,ok
1100061053.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061053.jpg,ok
1100061057.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061057.jpg,ok
1100061058.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061058.jpg,ok
1100061061.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061061.jpg,ok
1100061063.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061063.jpg,ok
1100061064.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061064.jpg,ok
1100061067.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061067.jpg,ok
1100061068.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061068.jpg,ok
1100061069.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061069.jpg,ok
1100061073.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061073.jpg,ok
1100061074.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061074.jpg,ok
1100061077.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061077.jpg,ok
1100061078.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100061078.jpg,ok
1100062004.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062004.jpg,ok
1100062005.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062005.jpg,ok
1100062007.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062007.jpg,ok
1100062008.avi,Train,110006,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062008.jpg,ok
1100062009.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062009.jpg,ok
1100062016.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062016.jpg,ok
1100062017.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062017.jpg,ok
1100062024.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062024.jpg,ok
1100062028.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062028.jpg,ok
1100062029.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062029.jpg,ok
1100062036.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062036.jpg,ok
1100062037.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062037.jpg,ok
1100062044.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062044.jpg,ok
1100062045.avi,Train,110006,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062045.jpg,ok
1100062046.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062046.jpg,ok
1100062049.avi,Train,110006,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062049.jpg,ok
1100062051.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062051.jpg,ok
1100062053.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062053.jpg,ok
1100062054.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062054.jpg,ok
1100062059.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062059.jpg,ok
1100062060.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062060.jpg,ok
1100062061.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062061.jpg,ok
1100062062.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062062.jpg,ok
1100062063.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062063.jpg,ok
1100062064.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062064.jpg,ok
1100062065.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062065.jpg,ok
1100062066.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062066.jpg,ok
1100062067.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062067.jpg,ok
1100062068.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062068.jpg,ok
1100062069.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062069.jpg,ok
1100062070.avi,Train,110006,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062070.jpg,ok
1100062071.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062071.jpg,ok
1100062072.avi,Train,110006,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100062072.jpg,ok
1100071005.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071005.jpg,ok
1100071006.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071006.jpg,ok
1100071007.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071007.jpg,ok
1100071008.avi,Train,110007,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071008.jpg,ok
1100071009.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071009.jpg,ok
1100071010.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071010.jpg,ok
1100071011.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071011.jpg,ok
1100071012.avi,Train,110007,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071012.jpg,ok
1100071013.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071013.jpg,ok
1100071014.avi,Train,110007,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071014.jpg,ok
1100071015.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071015.jpg,ok
1100071016.avi,Train,110007,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071016.jpg,ok
1100071017.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071017.jpg,ok
1100071018.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071018.jpg,ok
1100071019.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071019.jpg,ok
1100071020.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071020.jpg,ok
1100071021.avi,Train,110007,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071021.jpg,ok
1100071022.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071022.jpg,ok
1100071023.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071023.jpg,ok
1100071024.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071024.jpg,ok
1100071026.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071026.jpg,ok
1100071027.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071027.jpg,ok
1100071028.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071028.jpg,ok
1100071029.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071029.jpg,ok
1100071030.avi,Train,110007,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071030.jpg,ok
1100071031.avi,Train,110007,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071031.jpg,ok
1100071032.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071032.jpg,ok
1100071033.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071033.jpg,ok
1100071034.avi,Train,110007,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071034.jpg,ok
1100071035.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071035.jpg,ok
1100071036.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071036.jpg,ok
1100071037.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071037.jpg,ok
1100071040.avi,Train,110007,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071040.jpg,ok
1100071041.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071041.jpg,ok
1100071042.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071042.jpg,ok
1100071043.avi,Train,110007,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071043.jpg,ok
1100071044.avi,Train,110007,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/1100071044.jpg,ok
